id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
32808,22629,18050,8540,88465,Returned,2023-09-29 10:18:50+00:00,2023-09-28 17:42:00+00:00,2023-09-28 19:02:00+00:00,2023-09-29 07:08:00+00:00,54.930000305175774
70528,48486,38804,2530,190325,Returned,2023-10-21 04:24:04+00:00,2023-10-17 11:55:00+00:00,2023-10-18 14:22:00+00:00,2023-10-19 18:06:00+00:00,54.930000305175774
137680,94787,75623,2530,371638,Returned,2023-12-27 04:36:52+00:00,2023-12-29 22:49:00+00:00,2024-01-01 10:18:00+00:00,2024-01-04 07:23:00+00:00,54.930000305175774
9592,6622,5279,22010,25881,Shipped,2022-01-24 22:23:55+00:00,2022-01-26 23:44:00+00:00,,,54.930000305175774
11574,7995,6370,2982,31221,Shipped,2023-11-16 22:35:38+00:00,2023-11-15 10:09:00+00:00,,,54.930000305175774
22360,15484,12385,2982,60350,Shipped,2023-09-19 14:25:28+00:00,2023-09-18 18:40:00+00:00,,,54.930000305175774
25217,17448,13887,8540,68047,Shipped,2023-06-06 18:38:48+00:00,2023-06-09 01:35:00+00:00,,,54.930000305175774
26700,18473,14704,22010,72015,Shipped,2020-02-04 00:19:06+00:00,2020-02-03 23:38:00+00:00,,,54.930000305175774
28301,19552,15593,27557,76316,Shipped,2024-01-17 11:10:04.475550+00:00,2024-01-19 21:27:12.475550+00:00,,,54.930000305175774
104287,71841,57386,27557,281375,Shipped,2023-10-29 23:46:57+00:00,2023-11-01 18:44:00+00:00,,,54.930000305175774
117080,80645,64305,22010,315956,Shipped,2019-03-24 12:12:08+00:00,2019-03-25 00:52:00+00:00,,,54.930000305175774
118726,81781,65223,27557,320416,Shipped,2022-04-18 09:24:49+00:00,2022-04-19 12:25:00+00:00,,,54.930000305175774
169133,116496,93057,27557,456636,Shipped,2023-03-20 03:49:41+00:00,2023-03-20 11:08:00+00:00,,,54.930000305175774
172834,119000,95038,22010,466630,Shipped,2023-02-03 16:39:56+00:00,2023-01-31 12:11:00+00:00,,,54.930000305175774
5843,4048,3213,28097,15849,Cancelled,2023-09-30 10:06:46+00:00,,,,54.950000762939446
7372,5111,4051,17573,19915,Cancelled,2022-10-19 03:39:18+00:00,,,,54.950000762939446
11045,7615,6058,833,29764,Cancelled,2023-06-24 14:41:32+00:00,,,,54.950000762939446
12298,8525,6809,7042,33167,Cancelled,2024-01-16 04:10:02.216839+00:00,,,,54.950000762939446
16070,11120,8908,23303,43390,Cancelled,2022-06-30 06:27:33+00:00,,,,54.950000762939446
16663,11522,9241,5672,45002,Cancelled,2022-10-20 15:13:44+00:00,,,,54.950000762939446
33684,23212,18538,9590,90861,Cancelled,2022-10-15 14:38:52+00:00,,,,54.950000762939446
34852,23993,19159,24263,94040,Cancelled,2022-05-05 08:30:53+00:00,,,,54.950000762939446
36878,25386,20247,2037,99508,Cancelled,2022-06-19 17:03:21+00:00,,,,54.950000762939446
40688,27990,22374,12632,109763,Cancelled,2023-02-04 06:54:51+00:00,,,,54.950000762939446
40724,28017,22398,16957,109865,Cancelled,2021-06-24 03:08:26+00:00,,,,54.950000762939446
45974,31643,25320,17649,124027,Cancelled,2023-05-04 12:05:33+00:00,,,,54.950000762939446
46128,31745,25405,2225,124440,Cancelled,2021-05-13 16:10:39+00:00,,,,54.950000762939446
56223,38697,30985,27997,151712,Cancelled,2023-03-18 08:23:37+00:00,,,,54.950000762939446
57073,39299,31471,2225,153997,Cancelled,2023-02-03 09:41:44+00:00,,,,54.950000762939446
60082,41372,33086,17409,162152,Cancelled,2023-04-08 04:50:10+00:00,,,,54.950000762939446
61717,42514,34005,27928,166535,Cancelled,2023-03-29 07:15:39+00:00,,,,54.950000762939446
64471,44381,35526,22698,173947,Cancelled,2024-01-05 12:40:21+00:00,,,,54.950000762939446
67464,46407,37141,28209,182054,Cancelled,2022-06-05 02:25:54+00:00,,,,54.950000762939446
69069,47481,37992,11584,186350,Cancelled,2023-06-12 02:48:14+00:00,,,,54.950000762939446
73105,50302,40290,12238,197272,Cancelled,2021-08-16 11:57:10+00:00,,,,54.950000762939446
74230,51089,40917,2037,200281,Cancelled,2024-01-12 02:30:40+00:00,,,,54.950000762939446
77396,53235,42656,5672,208844,Cancelled,2023-07-28 11:49:43+00:00,,,,54.950000762939446
78305,53854,43152,23303,211301,Cancelled,2023-08-27 16:17:23+00:00,,,,54.950000762939446
82405,56682,45401,28223,222371,Cancelled,2023-12-17 10:44:52+00:00,,,,54.950000762939446
83018,57111,45742,17573,224021,Cancelled,2020-02-07 09:09:30+00:00,,,,54.950000762939446
83509,57462,45995,27399,225352,Cancelled,2022-06-10 00:02:53+00:00,,,,54.950000762939446
90137,62019,49568,12678,243258,Cancelled,2023-04-16 23:36:39+00:00,,,,54.950000762939446
91788,63159,50498,27766,247739,Cancelled,2023-06-27 12:10:48+00:00,,,,54.950000762939446
96864,66654,53253,28223,261377,Cancelled,2022-06-28 22:58:17+00:00,,,,54.950000762939446
101119,69607,55631,17573,272810,Cancelled,2023-09-27 11:08:22+00:00,,,,54.950000762939446
101938,70186,56078,11789,274982,Cancelled,2022-07-06 18:21:23+00:00,,,,54.950000762939446
109813,75667,60371,16957,296311,Cancelled,2023-12-07 09:56:04+00:00,,,,54.950000762939446
110139,75891,60535,540,297193,Cancelled,2022-02-12 13:49:08+00:00,,,,54.950000762939446
119275,82164,65542,6412,321888,Cancelled,2023-06-20 17:22:29+00:00,,,,54.950000762939446
120823,83197,66376,28097,326112,Cancelled,2021-12-06 04:53:59+00:00,,,,54.950000762939446
122434,84320,67244,17915,330474,Cancelled,2020-03-20 01:39:50+00:00,,,,54.950000762939446
124200,85512,68180,5258,335274,Cancelled,2022-09-30 07:29:56+00:00,,,,54.950000762939446
129271,89020,70952,9717,348987,Cancelled,2023-06-02 06:04:21+00:00,,,,54.950000762939446
129833,89405,71258,28209,350500,Cancelled,2022-02-06 02:50:48+00:00,,,,54.950000762939446
131286,90383,72054,8785,354428,Cancelled,2023-08-22 22:09:16+00:00,,,,54.950000762939446
132606,91272,72795,1131,357993,Cancelled,2022-05-23 02:24:57+00:00,,,,54.950000762939446
134692,92698,73942,23632,363627,Cancelled,2023-09-24 21:51:33+00:00,,,,54.950000762939446
137483,94648,75519,17915,371098,Cancelled,2023-10-14 15:14:31+00:00,,,,54.950000762939446
144391,99420,79371,27399,389832,Cancelled,2021-05-15 00:12:31+00:00,,,,54.950000762939446
148928,102558,81900,11604,402081,Cancelled,2022-09-14 05:10:39+00:00,,,,54.950000762939446
151665,104434,83399,17573,409431,Cancelled,2023-08-28 12:51:11+00:00,,,,54.950000762939446
151928,104608,83532,1131,410137,Cancelled,2023-12-16 23:44:12+00:00,,,,54.950000762939446
152475,104983,83832,18514,411614,Cancelled,2022-03-14 01:35:35+00:00,,,,54.950000762939446
153921,105984,84632,17649,415508,Cancelled,2023-01-14 09:13:14+00:00,,,,54.950000762939446
155478,107053,85536,5443,419706,Cancelled,2022-01-13 03:30:45+00:00,,,,54.950000762939446
156183,107531,85919,6412,421620,Cancelled,2024-01-08 03:19:09+00:00,,,,54.950000762939446
157326,108315,86541,6412,424722,Cancelled,2023-09-02 14:46:09+00:00,,,,54.950000762939446
159249,109666,87603,18514,429910,Cancelled,2023-08-26 04:07:32+00:00,,,,54.950000762939446
162516,111934,89398,6889,438723,Cancelled,2023-12-05 03:09:36+00:00,,,,54.950000762939446
168525,116072,92709,27399,455006,Cancelled,2022-09-24 03:02:34+00:00,,,,54.950000762939446
168736,116225,92837,27766,455548,Cancelled,2023-02-24 15:27:58+00:00,,,,54.950000762939446
170581,117475,93848,11789,460523,Cancelled,2023-12-11 13:38:43+00:00,,,,54.950000762939446
172557,118804,94892,17904,465879,Cancelled,2022-06-13 03:41:05+00:00,,,,54.950000762939446
173147,119207,95180,23410,467485,Cancelled,2019-04-04 06:58:06+00:00,,,,54.950000762939446
980,668,534,1074,2692,Complete,2021-08-16 14:50:28+00:00,2021-08-17 11:41:00+00:00,2021-08-19 10:35:00+00:00,,54.950000762939446
2418,1644,1320,7042,6537,Complete,2020-07-08 12:22:58+00:00,2020-07-10 03:57:00+00:00,2020-07-12 19:45:00+00:00,,54.950000762939446
4330,2989,2402,23410,11711,Complete,2023-03-01 23:14:48+00:00,2023-02-27 17:07:00+00:00,2023-03-01 03:28:00+00:00,,54.950000762939446
6599,4574,3613,5258,17862,Complete,2023-10-08 10:06:35+00:00,2023-10-08 12:04:00+00:00,2023-10-12 22:24:00+00:00,,54.950000762939446
6755,4681,3699,17649,18269,Complete,2023-11-20 07:59:45+00:00,2023-11-22 00:45:00+00:00,2023-11-23 22:10:00+00:00,,54.950000762939446
7315,5068,4015,28209,19774,Complete,2023-05-20 01:00:45+00:00,2023-05-21 12:00:00+00:00,2023-05-22 01:40:00+00:00,,54.950000762939446
12573,8721,6958,16735,33926,Complete,2023-11-26 04:30:49+00:00,2023-11-29 01:15:00+00:00,2023-11-29 21:46:00+00:00,,54.950000762939446
17123,11845,9494,27626,46234,Complete,2023-10-15 07:07:40+00:00,2023-10-14 17:57:00+00:00,2023-10-16 22:28:00+00:00,,54.950000762939446
19504,13501,10844,12632,52657,Complete,2023-09-09 00:01:49+00:00,2023-09-06 23:20:00+00:00,2023-09-09 21:54:00+00:00,,54.950000762939446
19519,13510,10851,23410,52694,Complete,2024-01-07 18:03:42+00:00,2024-01-05 13:32:00+00:00,2024-01-10 09:56:00+00:00,,54.950000762939446
19536,13520,10862,23501,52740,Complete,2023-11-15 03:57:21+00:00,2023-11-16 00:32:00+00:00,2023-11-18 08:36:00+00:00,,54.950000762939446
20334,14082,11278,2225,54848,Complete,2021-07-10 23:26:17+00:00,2021-07-11 15:07:00+00:00,2021-07-16 08:44:00+00:00,,54.950000762939446
21080,14608,11681,11604,56890,Complete,2024-01-18 07:49:07.180308+00:00,2024-01-18 07:30:05.180308+00:00,2024-01-21 23:49:05.180308+00:00,,54.950000762939446
23892,16532,13184,28260,64481,Complete,2023-01-02 06:37:27+00:00,2023-01-05 05:14:00+00:00,2023-01-10 04:51:00+00:00,,54.950000762939446
29416,20332,16217,27667,79291,Complete,2020-07-05 05:05:07+00:00,2020-07-01 20:50:00+00:00,2020-07-06 09:42:00+00:00,,54.950000762939446
29600,20456,16311,28209,79785,Complete,2023-11-22 15:47:54+00:00,2023-11-24 16:44:00+00:00,2023-11-29 16:10:00+00:00,,54.950000762939446
30465,21050,16775,18011,82096,Complete,2023-05-21 12:43:01+00:00,2023-05-21 20:20:00+00:00,2023-05-26 16:56:00+00:00,,54.950000762939446
30487,21064,16784,540,82147,Complete,2024-01-18 21:39:46+00:00,2024-01-17 10:30:00+00:00,2024-01-21 09:54:00+00:00,,54.950000762939446
31490,21734,17327,28097,84885,Complete,2022-09-10 11:28:38+00:00,2022-09-12 01:07:00+00:00,2022-09-12 07:21:00+00:00,,54.950000762939446
31760,21921,17485,11584,85637,Complete,2022-06-22 13:19:23+00:00,2022-06-21 13:08:00+00:00,2022-06-24 23:00:00+00:00,,54.950000762939446
38842,26754,21364,27997,104785,Complete,2023-09-14 22:16:48+00:00,2023-09-16 22:33:00+00:00,2023-09-18 13:46:00+00:00,,54.950000762939446
41014,28218,22565,17915,110648,Complete,2023-11-14 12:49:12+00:00,2023-11-17 03:57:00+00:00,2023-11-18 20:43:00+00:00,,54.950000762939446
42425,29197,23339,9590,114463,Complete,2023-08-12 23:44:19+00:00,2023-08-15 21:03:00+00:00,2023-08-17 16:50:00+00:00,,54.950000762939446
43442,29899,23888,11604,117178,Complete,2023-05-30 11:54:51+00:00,2023-06-01 07:45:00+00:00,2023-06-03 09:35:00+00:00,,54.950000762939446
43755,30111,24061,9717,118014,Complete,2023-08-19 15:09:41+00:00,2023-08-18 00:33:00+00:00,2023-08-18 16:14:00+00:00,,54.950000762939446
44787,30811,24648,540,120823,Complete,2022-02-27 14:43:50+00:00,2022-02-27 20:28:00+00:00,2022-03-03 02:40:00+00:00,,54.950000762939446
45051,31003,24806,1309,121534,Complete,2021-08-03 23:21:03+00:00,2021-08-03 11:29:00+00:00,2021-08-06 05:32:00+00:00,,54.950000762939446
50895,35012,28040,23501,137332,Complete,2022-02-10 06:54:43+00:00,2022-02-10 04:02:00+00:00,2022-02-12 23:12:00+00:00,,54.950000762939446
56805,39106,31323,18011,153277,Complete,2024-01-15 10:49:57.889038+00:00,2024-01-18 03:29:49.889038+00:00,2024-01-19 08:39:49.889038+00:00,,54.950000762939446
58770,40467,32406,9590,158645,Complete,2023-01-15 16:57:13+00:00,2023-01-13 02:14:00+00:00,2023-01-15 12:50:00+00:00,,54.950000762939446
60416,41615,33270,27493,163065,Complete,2020-08-26 13:35:00+00:00,2020-08-26 12:06:00+00:00,2020-08-28 18:45:00+00:00,,54.950000762939446
64576,44451,35576,2225,174237,Complete,2023-11-12 10:32:47+00:00,2023-11-14 21:08:00+00:00,2023-11-19 02:38:00+00:00,,54.950000762939446
64791,44593,35696,17649,174828,Complete,2023-02-12 13:59:54+00:00,2023-02-14 17:54:00+00:00,2023-02-15 03:57:00+00:00,,54.950000762939446
64993,44725,35806,1074,175363,Complete,2021-05-07 08:41:31+00:00,2021-05-09 15:54:00+00:00,2021-05-11 17:44:00+00:00,,54.950000762939446
66588,45819,36685,17896,179674,Complete,2023-03-14 13:16:41+00:00,2023-03-12 10:57:00+00:00,2023-03-15 04:14:00+00:00,,54.950000762939446
69051,47468,37981,9590,186299,Complete,2022-11-17 06:41:49+00:00,2022-11-19 19:35:00+00:00,2022-11-19 19:46:00+00:00,,54.950000762939446
69055,47472,37983,16957,186309,Complete,2023-05-17 04:36:57+00:00,2023-05-18 18:06:00+00:00,2023-05-18 22:49:00+00:00,,54.950000762939446
71808,49391,39533,833,193726,Complete,2023-11-13 06:28:33+00:00,2023-11-12 03:22:00+00:00,2023-11-12 06:24:00+00:00,,54.950000762939446
71937,49484,39608,6889,194088,Complete,2023-02-25 10:18:06+00:00,2023-02-28 01:36:00+00:00,2023-03-01 02:27:00+00:00,,54.950000762939446
73459,50545,40486,24263,198231,Complete,2021-01-30 10:45:56+00:00,2021-01-28 17:59:00+00:00,2021-01-29 06:19:00+00:00,,54.950000762939446
74517,51289,41078,27711,201053,Complete,2021-08-23 15:47:34+00:00,2021-08-23 22:00:00+00:00,2021-08-28 02:23:00+00:00,,54.950000762939446
75642,52051,41710,27626,204097,Complete,2022-08-10 06:23:09+00:00,2022-08-11 12:42:00+00:00,2022-08-12 03:24:00+00:00,,54.950000762939446
82243,56566,45301,27399,221921,Complete,2022-10-10 17:25:12+00:00,2022-10-10 22:26:00+00:00,2022-10-13 21:29:00+00:00,,54.950000762939446
89344,61468,49148,17573,241115,Complete,2021-05-09 01:08:01+00:00,2021-05-09 17:02:00+00:00,2021-05-11 10:39:00+00:00,,54.950000762939446
91707,63099,50445,12678,247520,Complete,2023-10-06 01:38:30+00:00,2023-10-06 14:24:00+00:00,2023-10-11 08:42:00+00:00,,54.950000762939446
92350,63537,50785,27493,249254,Complete,2023-12-30 02:00:17+00:00,2023-12-30 12:30:00+00:00,2023-12-31 21:11:00+00:00,,54.950000762939446
92810,63864,51042,7042,250519,Complete,2022-01-30 00:33:41+00:00,2022-01-30 13:53:00+00:00,2022-02-03 09:05:00+00:00,,54.950000762939446
94273,64843,51815,16957,254458,Complete,2024-01-18 15:56:42.200976+00:00,2024-01-18 22:44:58.200976+00:00,2024-01-20 02:15:58.200976+00:00,,54.950000762939446
97453,67065,53584,27711,262949,Complete,2023-12-03 16:33:37+00:00,2023-12-03 23:55:00+00:00,2023-12-04 19:04:00+00:00,,54.950000762939446
98213,67601,54006,7042,264969,Complete,2023-09-25 16:20:23+00:00,2023-09-27 10:50:00+00:00,2023-09-30 14:25:00+00:00,,54.950000762939446
105881,72938,58240,27399,285705,Complete,2020-11-25 21:54:37+00:00,2020-11-28 13:30:00+00:00,2020-12-03 01:58:00+00:00,,54.950000762939446
115263,79409,63337,7042,311076,Complete,2022-05-08 03:18:04+00:00,2022-05-08 15:18:00+00:00,2022-05-09 13:42:00+00:00,,54.950000762939446
115968,79903,63746,27493,312970,Complete,2021-07-06 23:21:49+00:00,2021-07-04 09:25:00+00:00,2021-07-05 20:20:00+00:00,,54.950000762939446
121311,83543,66639,27766,327425,Complete,2021-09-14 03:31:10+00:00,2021-09-16 22:46:00+00:00,2021-09-20 23:50:00+00:00,,54.950000762939446
121546,83702,66763,1309,328072,Complete,2022-12-07 23:17:18+00:00,2022-12-10 13:18:00+00:00,2022-12-11 05:04:00+00:00,,54.950000762939446
123164,84818,67640,21855,332457,Complete,2023-07-19 13:01:12+00:00,2023-07-18 08:17:00+00:00,2023-07-18 16:34:00+00:00,,54.950000762939446
123534,85066,67839,28097,333455,Complete,2023-08-07 17:07:12+00:00,2023-08-08 13:43:00+00:00,2023-08-08 15:16:00+00:00,,54.950000762939446
123923,85325,68049,27997,334508,Complete,2023-10-10 09:29:48+00:00,2023-10-11 12:20:00+00:00,2023-10-16 00:15:00+00:00,,54.950000762939446
126919,87402,69661,9717,342613,Complete,2022-09-28 02:13:19+00:00,2022-09-28 14:33:00+00:00,2022-09-30 14:33:00+00:00,,54.950000762939446
128282,88338,70421,17915,346279,Complete,2021-04-25 11:21:54+00:00,2021-04-25 01:50:00+00:00,2021-04-25 18:13:00+00:00,,54.950000762939446
130508,89866,71630,22698,352310,Complete,2023-02-09 17:58:50+00:00,2023-02-10 10:37:00+00:00,2023-02-13 18:42:00+00:00,,54.950000762939446
132489,91183,72726,11584,357672,Complete,2022-03-05 11:55:47+00:00,2022-03-06 22:40:00+00:00,2022-03-07 03:37:00+00:00,,54.950000762939446
134531,92589,73862,5258,363202,Complete,2023-12-24 07:24:04+00:00,2023-12-26 08:50:00+00:00,2023-12-28 09:56:00+00:00,,54.950000762939446
134592,92631,73890,5672,363366,Complete,2023-09-13 23:39:21+00:00,2023-09-16 07:49:00+00:00,2023-09-18 06:33:00+00:00,,54.950000762939446
135997,93620,74675,17649,367121,Complete,2021-03-28 01:46:36+00:00,2021-03-29 20:48:00+00:00,2021-04-02 05:45:00+00:00,,54.950000762939446
137734,94824,75655,16735,371784,Complete,2023-10-18 04:30:44+00:00,2023-10-19 18:38:00+00:00,2023-10-24 02:59:00+00:00,,54.950000762939446
142746,98282,78432,5443,385364,Complete,2021-12-18 02:32:51+00:00,2021-12-17 01:03:00+00:00,2021-12-17 15:45:00+00:00,,54.950000762939446
146246,100700,80394,17649,394851,Complete,2023-03-25 15:21:17+00:00,2023-03-28 04:20:00+00:00,2023-03-31 12:49:00+00:00,,54.950000762939446
147427,101514,81028,23501,398007,Complete,2023-02-08 00:59:23+00:00,2023-02-10 16:28:00+00:00,2023-02-12 21:42:00+00:00,,54.950000762939446
152117,104727,83639,28260,410635,Complete,2021-04-28 15:07:43+00:00,2021-04-29 18:08:00+00:00,2021-05-03 11:18:00+00:00,,54.950000762939446
153113,105437,84200,17915,413335,Complete,2021-04-05 02:05:31+00:00,2021-04-06 01:37:00+00:00,2021-04-09 05:12:00+00:00,,54.950000762939446
158238,108954,87069,7042,427204,Complete,2022-11-22 04:04:48+00:00,2022-11-24 13:35:00+00:00,2022-11-24 14:43:00+00:00,,54.950000762939446
174387,120080,95853,17896,470820,Complete,2022-04-13 09:22:25+00:00,2022-04-14 04:36:00+00:00,2022-04-17 05:46:00+00:00,,54.950000762939446
174400,120092,95864,27997,470852,Complete,2023-12-11 05:36:19+00:00,2023-12-12 13:55:00+00:00,2023-12-13 21:55:00+00:00,,54.950000762939446
177346,122161,97516,18011,478837,Complete,2022-01-05 04:11:53+00:00,2022-01-07 18:05:00+00:00,2022-01-11 19:27:00+00:00,,54.950000762939446
2310,1573,1266,18011,6255,Processing,2023-04-23 00:03:50+00:00,,,,54.950000762939446
2913,2004,1628,18011,7856,Processing,2023-02-08 14:10:49+00:00,,,,54.950000762939446
3123,2152,1753,27626,8416,Processing,2020-08-31 02:50:20+00:00,,,,54.950000762939446
5212,3607,2873,28223,14104,Processing,2023-04-12 13:42:16+00:00,,,,54.950000762939446
5534,3831,3049,23303,15013,Processing,2023-09-04 06:02:04+00:00,,,,54.950000762939446
6694,4642,3663,21855,18110,Processing,2024-01-14 11:59:10.684334+00:00,,,,54.950000762939446
7101,4919,3905,27766,19203,Processing,2023-01-13 18:02:00+00:00,,,,54.950000762939446
10284,7090,5654,833,27730,Processing,2021-04-27 22:51:39+00:00,,,,54.950000762939446
12360,8575,6856,3899,33342,Processing,2023-05-14 01:47:19+00:00,,,,54.950000762939446
12813,8885,7101,28097,34567,Processing,2023-06-03 11:03:32+00:00,,,,54.950000762939446
14146,9808,7802,27493,38190,Processing,2023-10-23 17:50:32+00:00,,,,54.950000762939446
15726,10876,8702,27711,42474,Processing,2023-05-11 14:10:29+00:00,,,,54.950000762939446
16266,11246,9004,27399,43924,Processing,2023-12-28 14:27:03+00:00,,,,54.950000762939446
16920,11711,9383,2225,45698,Processing,2023-05-15 01:27:43+00:00,,,,54.950000762939446
18869,13048,10481,18011,50932,Processing,2023-06-27 13:17:45+00:00,,,,54.950000762939446
29477,20379,16263,17896,79453,Processing,2024-01-10 03:42:09+00:00,,,,54.950000762939446
34909,24034,19189,1617,94199,Processing,2020-01-14 02:22:19+00:00,,,,54.950000762939446
36123,24866,19824,17915,97469,Processing,2024-01-03 12:46:10+00:00,,,,54.950000762939446
36487,25124,20018,27928,98442,Processing,2023-01-23 13:34:45+00:00,,,,54.950000762939446
41824,28787,23006,23501,112834,Processing,2022-02-22 01:17:09+00:00,,,,54.950000762939446
42256,29077,23228,9646,114012,Processing,2023-06-28 07:50:53+00:00,,,,54.950000762939446
44357,30531,24409,11591,119651,Processing,2023-11-06 02:06:15+00:00,,,,54.950000762939446
44596,30691,24540,11789,120309,Processing,2023-03-16 20:45:02+00:00,,,,54.950000762939446
45728,31476,25185,23501,123345,Processing,2024-01-14 07:51:29+00:00,,,,54.950000762939446
47172,32465,25994,9590,127260,Processing,2023-06-02 23:49:47+00:00,,,,54.950000762939446
48006,33027,26449,27711,129510,Processing,2023-04-21 01:47:05+00:00,,,,54.950000762939446
50768,34918,27958,3899,136980,Processing,2023-09-18 22:35:02+00:00,,,,54.950000762939446
52683,36215,29027,27997,142136,Processing,2022-11-01 08:31:00+00:00,,,,54.950000762939446
56507,38900,31157,3899,152476,Processing,2020-05-09 05:02:00+00:00,,,,54.950000762939446
56902,39178,31374,12678,153532,Processing,2023-09-19 16:08:57+00:00,,,,54.950000762939446
60036,41345,33067,23410,162030,Processing,2023-08-01 09:00:09+00:00,,,,54.950000762939446
62677,43142,34515,24263,169096,Processing,2019-11-19 13:47:32+00:00,,,,54.950000762939446
66398,45694,36574,1074,179163,Processing,2020-08-24 15:42:21+00:00,,,,54.950000762939446
66985,46087,36896,23501,180770,Processing,2023-10-19 12:01:09+00:00,,,,54.950000762939446
69312,47654,38118,5443,186999,Processing,2023-07-11 17:40:10+00:00,,,,54.950000762939446
79968,55032,44078,540,215809,Processing,2023-07-11 09:23:02+00:00,,,,54.950000762939446
81744,56234,45041,7042,220614,Processing,2020-11-22 01:17:37+00:00,,,,54.950000762939446
90963,62591,50037,24263,245499,Processing,2023-09-19 14:01:58+00:00,,,,54.950000762939446
91756,63135,50475,27626,247649,Processing,2022-08-15 17:30:42+00:00,,,,54.950000762939446
92415,63584,50822,17915,249444,Processing,2023-03-18 15:48:48+00:00,,,,54.950000762939446
93061,64046,51175,1131,251206,Processing,2023-03-18 09:54:10+00:00,,,,54.950000762939446
93880,64574,51590,7042,253387,Processing,2022-06-27 11:37:30+00:00,,,,54.950000762939446
95351,65597,52402,27766,257372,Processing,2023-02-17 01:31:47+00:00,,,,54.950000762939446
95690,65831,52593,1617,258275,Processing,2023-12-21 10:35:23+00:00,,,,54.950000762939446
97057,66790,53362,540,261882,Processing,2022-06-14 14:35:37+00:00,,,,54.950000762939446
99477,68470,54712,27667,268410,Processing,2023-11-29 00:47:25+00:00,,,,54.950000762939446
99901,68768,54955,23632,269548,Processing,2023-09-05 15:47:15+00:00,,,,54.950000762939446
103370,71182,56853,6889,278880,Processing,2024-01-05 15:45:57+00:00,,,,54.950000762939446
106144,73120,58389,27667,286421,Processing,2023-08-21 14:35:51+00:00,,,,54.950000762939446
108812,74987,59841,23632,293581,Processing,2023-08-04 13:15:05+00:00,,,,54.950000762939446
114378,78798,62857,16957,308670,Processing,2022-05-22 23:31:47+00:00,,,,54.950000762939446
115182,79354,63287,2225,310853,Processing,2021-02-14 06:11:00+00:00,,,,54.950000762939446
115332,79454,63379,24263,311258,Processing,2023-07-31 15:13:04+00:00,,,,54.950000762939446
115366,79481,63403,18011,311354,Processing,2023-10-07 04:21:49+00:00,,,,54.950000762939446
119196,82107,65495,1768,321676,Processing,2023-12-31 15:52:51+00:00,,,,54.950000762939446
121393,83596,66684,23632,327639,Processing,2024-01-19 08:44:55.453142+00:00,,,,54.950000762939446
121495,83667,66736,1617,327925,Processing,2021-01-30 08:35:02+00:00,,,,54.950000762939446
121987,84015,67014,12238,329261,Processing,2023-11-15 01:26:54+00:00,,,,54.950000762939446
122223,84175,67130,18011,329923,Processing,2020-04-24 02:02:22+00:00,,,,54.950000762939446
123375,84958,67762,12632,333017,Processing,2021-08-13 08:33:28+00:00,,,,54.950000762939446
124187,85504,68172,11789,335231,Processing,2023-12-16 05:03:05+00:00,,,,54.950000762939446
124751,85906,68515,9590,336769,Processing,2022-08-29 20:44:44+00:00,,,,54.950000762939446
125039,86112,68677,1371,337519,Processing,2021-08-16 09:23:44+00:00,,,,54.950000762939446
125422,86396,68881,11584,338557,Processing,2021-10-07 12:55:56+00:00,,,,54.950000762939446
125440,86410,68890,27711,338608,Processing,2022-03-17 17:38:52+00:00,,,,54.950000762939446
127569,87844,70028,11789,344368,Processing,2022-07-24 06:37:36+00:00,,,,54.950000762939446
129961,89493,71328,12678,350841,Processing,2020-07-08 07:55:51+00:00,,,,54.950000762939446
132230,91017,72584,17649,356989,Processing,2023-05-24 11:17:03+00:00,,,,54.950000762939446
132338,91077,72632,9590,357277,Processing,2021-12-25 11:40:52+00:00,,,,54.950000762939446
135314,93119,74285,1309,365293,Processing,2024-01-14 21:20:24.054573+00:00,,,,54.950000762939446
135654,93373,74482,1309,366207,Processing,2023-12-24 21:17:21+00:00,,,,54.950000762939446
136829,94205,75150,11591,369362,Processing,2023-12-11 00:01:01+00:00,,,,54.950000762939446
137318,94535,75435,12850,370651,Processing,2022-05-31 09:10:21+00:00,,,,54.950000762939446
139632,96120,76713,27667,376902,Processing,2020-10-05 14:19:28+00:00,,,,54.950000762939446
144776,99676,79584,1074,390872,Processing,2023-03-19 04:55:21+00:00,,,,54.950000762939446
149415,102891,82152,11594,403392,Processing,2024-01-07 21:02:40+00:00,,,,54.950000762939446
151762,104494,83442,27493,409689,Processing,2023-04-16 13:37:10+00:00,,,,54.950000762939446
152784,105214,84022,23410,412461,Processing,2023-02-14 04:31:16+00:00,,,,54.950000762939446
153260,105540,84287,16957,413722,Processing,2022-07-22 03:32:52+00:00,,,,54.950000762939446
162699,112065,89509,5672,439217,Processing,2023-04-04 13:57:24+00:00,,,,54.950000762939446
163081,112318,89718,27766,440246,Processing,2022-11-13 09:39:12+00:00,,,,54.950000762939446
163742,112776,90097,11591,442040,Processing,2023-05-05 11:24:25+00:00,,,,54.950000762939446
167404,115305,92108,1371,451952,Processing,2023-03-19 00:33:57+00:00,,,,54.950000762939446
167566,115425,92204,28209,452406,Processing,2023-01-31 12:35:20+00:00,,,,54.950000762939446
170511,117428,93817,1131,460329,Processing,2021-07-08 14:15:52+00:00,,,,54.950000762939446
175407,120805,96419,23632,473550,Processing,2022-07-30 03:21:56+00:00,,,,54.950000762939446
